gene_id,class,toxin_family,JLS178,JLS181,JLS187,JLS202,JLS216,JLS223,JLS224,JLS228,JLS242,JLS247,JLS248,JLS249,JLS253,JLS254,JLS255,JLS256,JLS257,JLS260,JLS269,Average,Female_Average,Male_Average
trinityContig3226||sp|Q2KIK0.1|,Nontoxin,Nontoxin,17.28,4.33,18.17,53.83,7.45,5.43,8.28,21.66,27.45,7.27,5.83,13.73,8.35,9.65,2.3,2.78,37.19,75.06,6.54,17.50421053,23.2,11.1755556
trinityContig32266||sp|Q6P848.1|,Nontoxin,Nontoxin,44.56,59.21,49.27,57.01,43.21,47.28,43.99,54.97,27.63,45.33,42.46,47.68,31.74,54.06,18.46,23.52,54.85,88.91,27.57,45.35315789,45.804,44.8522222
trinityContig32267||sp|P09207.1|,Nontoxin,Nontoxin,1.88,17.3,10.39,171.58,3.54,4.46,9.43,85.27,10.43,1.23,2.99,2.9,5.53,7.11,1.07,3.77,9.19,107.13,39.51,26.03736842,35.281,15.7666667
trinityContig32278||sp|A6H7H1.1|,Nontoxin,Nontoxin,43.53,23.96,52.49,36.28,36.87,3.37,20.04,29.66,19.74,33.67,44.94,38.78,13.82,0.9,5.28,11.38,46.52,8.92,19.13,25.75157895,30.778,20.1666667
trinityContig3228||sp|Q5ZML5.1|,Nontoxin,Nontoxin,16.64,19.01,22.3,20.28,20.68,4.44,6.53,26.23,10.44,17.95,27.79,12.62,13.91,3.61,10.56,8.42,27.44,22,12.24,15.95210526,19.384,12.1388889
trinityContig32290||sp|A1A4H6.1|,Nontoxin,Nontoxin,18.31,13.9,27.56,18.32,16.4,14.84,15.05,11.66,8.53,18.42,37.46,20.79,7.66,4.84,9.63,8.72,26.97,10.12,8.6,15.67263158,18.103,12.9722222
trinityContig32310||sp|A4QNE9.1|,Nontoxin,Nontoxin,0,23.97,0,294.75,106.31,0,21.51,0,101.65,0,103.72,89.34,78.94,5.77,29.43,0,1.19,0,0,45.08315789,61.434,26.9155556
trinityContig32329||sp|B5FYY5.1|,Nontoxin,Nontoxin,0,165.06,0,236.79,12.9,304.98,0,0,139.03,71.29,10.13,183.89,10.53,0,26.38,28.85,169.4,0,209.09,82.54315789,67.522,99.2333333
trinityContig32339||sp|Q03105.1|,Nontoxin,Nontoxin,224.21,98.39,298.94,244.34,148.04,123.64,174.75,159.75,115.14,230.91,209.17,188.8,141.84,81.96,178.5,118.32,305.64,187.31,128.6,176.75,206.659,143.517778
trinityContig3234||sp|P60891.2|,Nontoxin,Nontoxin,226.67,89.24,185.31,150.02,100.69,96.08,117.12,119.42,100.75,131.35,195,122.12,112.05,82.65,69.24,103.66,181.63,129.04,105.45,127.2363158,145.51,106.932222
trinityContig32345||sp|B2GV06.1|,Nontoxin,Nontoxin,49.06,27,47.45,41.47,49.73,6.42,24.91,40.95,33.89,61,65.17,43.67,20.73,0.22,8.26,26.75,30.66,13.2,34.78,32.91157895,36.051,29.4233333
trinityContig32346||sp|Q9CR62.3|,Nontoxin,Nontoxin,16.75,32.81,187.84,31.33,12.32,12.49,23.2,25.49,16.43,6.64,67.69,71.15,23.59,22.52,37.18,12.59,19.23,8.88,15.21,33.86,42.002,24.8133333
trinityContig32349||sp|P81178.1|,Nontoxin,Nontoxin,38.93,5.87,60.6,153.09,19.86,4.33,16.9,0,38.41,30.16,37.99,43.92,15.9,6.48,7.81,24.16,23.54,7.18,13.01,28.84947368,37.791,18.9144444
trinityContig32355||sp|Q5R8Z6.1|,Nontoxin,Nontoxin,15.71,55.97,29.27,23.2,28.47,18.24,15.2,32.74,37.02,32.19,27.13,36.48,28.43,17.02,34.41,20.45,24.52,42.04,33.58,29.05631579,28.676,29.4788889
trinityContig32375||sp|Q3SZ71.1|,Nontoxin,Nontoxin,11.16,12.47,24.29,28.19,6.14,6.32,0,6.73,0,4.35,46.23,34.24,11.23,6.82,14.96,18.77,37.1,9.03,9.67,15.14210526,19.8,9.96666667
trinityContig32381||sp|P09330.3|,Nontoxin,Nontoxin,105.26,66.93,98.09,111.52,60.7,7.72,57.66,69.28,57.24,77.84,167.91,62.14,38.87,4.7,7.98,47.56,64.4,82.65,58.23,65.61473684,79.561,50.1188889
trinityContig32438||sp|Q8R1F6.1|,Nontoxin,Nontoxin,35.8,21.71,43.61,32.19,39.76,1.25,19.21,38.83,17.49,32.54,41.99,51.67,13.69,0.14,8.68,14.77,35.16,3.23,18.27,24.73631579,27.238,21.9566667
trinityContig32454||sp|B2RYU6.1|,Nontoxin,Nontoxin,79.32,85.12,4.39,48.26,20.03,57.75,42.3,0,2.93,7.41,28.39,0,28.75,9.32,45.13,28.04,53.83,77.43,45.68,34.95157895,43.121,25.8744444
trinityContig32471||sp|Q5REK7.3|,Nontoxin,Nontoxin,8.72,22.64,24.58,6.69,7.64,4.76,30.01,23.11,10.79,14.67,15.73,5.54,5.18,5.16,12.43,15.5,19.47,10.26,12.61,13.44684211,12.331,14.6866667
trinityContig32478||sp|Q3MI00.3|,Nontoxin,Nontoxin,42.44,40.37,40.17,63.54,35.33,24.53,32.04,39.72,37.18,29.18,26.97,45.95,30.59,10.69,28.23,22.37,49.65,67.67,24.58,36.37894737,40.917,31.3366667
trinityContig32481||sp|Q5NVA2.3|,Nontoxin,Nontoxin,93.16,15.3,30.69,19.18,26.03,17.31,28.72,38.74,27.95,14.4,48.51,47.26,37.04,6.33,15.32,50.13,21.84,36.01,33.62,31.97578947,36.14,27.3488889
trinityContig32491||sp|Q5ZK40.1|,Nontoxin,Nontoxin,109.92,85.03,97.92,111.81,65.92,70.55,82.39,84.45,62.1,70.47,95.62,77.74,75.12,55.72,60.74,50.13,85.69,164.32,57.56,82.27368421,92.462,70.9533333
trinityContig32498||sp|O75541.3|,Nontoxin,Nontoxin,33.76,23.87,44.79,37.58,23.39,35.03,24.48,30.02,19.68,23.15,26.32,28.25,21.84,31.84,26.43,18.04,53.12,55,26.02,30.66368421,34.825,26.04
trinityContig3250||sp|P53488.1|,Nontoxin,Nontoxin,44.94,38.85,33.02,44.92,29.05,25.32,44.32,28.52,35.49,24.45,48.69,37.13,23.04,17.13,18.7,31.42,33.61,39.41,24.55,32.76631579,33.993,31.4033333
trinityContig3251||sp|P36201.1|,Nontoxin,Nontoxin,183.66,73.05,134.56,167.32,167.64,18.48,130.66,206.48,77.68,171.93,349.17,169.05,174.85,6.94,93.04,79.92,100.97,43.24,158.45,131.9521053,157.29,103.798889
trinityContig32513||sp|Q5R9C5.2|,Nontoxin,Nontoxin,260.78,41.57,57.74,0,127.2,57.72,117,48.69,97.84,176.51,138.09,74.99,102.3,20.05,61.21,93.44,56.6,78.64,72.06,88.54894737,95.462,80.8677778
trinityContig3252||sp|B5FZ19.2|,Nontoxin,Nontoxin,222.91,184.01,229.65,253.21,309.87,212.46,195.93,293.13,255.75,291.94,357.43,237.75,292.22,161.52,217.44,315.28,201.64,454.5,169.97,255.6110526,270.884,238.641111
trinityContig3253||sp|Q641G7.1|,Nontoxin,Nontoxin,59.51,53.92,51.84,69.67,46.3,30.65,86.85,52.52,68.14,55.91,91.51,51,58.61,32.51,34.89,45.59,51.17,78.03,37.62,55.59157895,57.915,53.01
trinityContig32534||sp|Q4R6U7.1|,Nontoxin,Nontoxin,25.46,8.48,19.53,35.29,31.07,27.15,37.24,49.46,41.74,30.76,38.11,34.64,36.99,42.54,31.31,24.89,16.08,105.83,24.23,34.77894737,36.39,32.9888889
trinityContig32537||sp|P61085.3|,Nontoxin,Nontoxin,27.32,30.44,26.29,28.77,27.94,13.27,27.64,35.25,28.4,15.63,19.3,29.74,22.46,15.97,23.12,15.85,29.07,40.73,16.24,24.91736842,26.124,23.5766667
trinityContig32544||sp|Q5EAD2.3|,Nontoxin,Nontoxin,176.03,49.56,421.31,86.33,52.95,46.02,124.56,49.98,247.95,364.12,157.14,112.91,72.94,0,0,204.22,444.27,0.06,145.78,145.0594737,155.681,133.257778
trinityContig3255||sp|Q8TB61.1|,Nontoxin,Nontoxin,13.03,13.21,26.12,10.58,21.38,5.21,8.06,16.11,13.62,32.78,11.13,29.16,16.84,1.65,6.04,12.17,26.13,10,15.18,15.17894737,15.643,14.6633333
trinityContig32551||sp|P30043.3|,Nontoxin,Nontoxin,39.62,29.6,52.94,176.66,28.01,45.2,26.18,46.2,17.67,23.83,24.06,32.58,21.31,22.72,30.44,18.28,49.82,51.89,21.76,39.93526316,49.651,29.14
trinityContig32597||sp|Q8BHG3.1|,Nontoxin,Nontoxin,3.4,41.06,49.69,29.61,25.7,0.86,0.34,14.28,7.97,63.84,44.04,37.46,0.23,0,2.92,8.6,41.78,0,29.13,21.10052632,22.65,19.3788889
trinityContig32607||sp|Q5ZHX6.1|,Nontoxin,Nontoxin,38.75,30.86,26.64,20.74,33.76,3.55,22.43,28.22,24.45,23.6,41.3,32.95,21.47,2.82,7.72,16.55,19.56,11.5,25.35,22.74842105,24.679,20.6033333
trinityContig32612||sp|Q8R1F5.2|,Nontoxin,Nontoxin,45.25,41.35,36.48,46.14,28.73,43.02,65.83,21.08,31.5,27.47,41.51,47.36,36.15,28.79,31.11,26.72,29.31,62.46,33.4,38.08736842,39.054,37.0133333
trinityContig32647||sp|Q68EX9.1|,Nontoxin,Nontoxin,17.26,25.68,23.44,16.21,32.62,16.75,15.28,32.75,35.98,21.07,33.33,31.61,29.23,34.24,34.71,24.98,19.86,53.9,24.77,27.56157895,28.533,26.4822222
trinityContig32689||sp|Q8WNR0.1|,Nontoxin,Nontoxin,20.01,0,8.88,19.88,23.44,4.41,0,3.93,4.77,12.75,4.66,9.01,8.77,0.72,4.08,5.96,23.59,4.68,4.35,8.625789474,12.234,4.61666667
trinityContig32718||sp|Q5R9C5.2|,Nontoxin,Nontoxin,5.46,11.96,19.16,170.29,10.92,0,10.26,5.68,11.18,15.53,9.75,14.55,18.74,1.59,9.77,18.93,6.82,4.72,0,18.17421053,25.563,9.96444444
trinityContig32722||sp|A6H782.1|,Nontoxin,Nontoxin,4.26,8.39,2.4,23.93,5.58,8.12,4.62,1.37,6.79,0.74,5.64,6.41,1.3,4.31,0.59,5.87,6.09,9.58,2.31,5.7,6.168,5.18
trinityContig3274||sp|P63173.2|,Nontoxin,Nontoxin,3262.26,3935.84,3370.22,5590.54,4581.94,5985.5,2459.32,4239.16,4854.53,4603.13,3917.67,4144.92,6944.47,7487.61,7349.74,5761.28,4030.39,9373.32,4385.31,5067.218421,5280.586,4830.14333
trinityContig32790||sp|Q6UXP7.2|,Nontoxin,Nontoxin,2.77,4.05,2.05,3.81,2.89,3.14,5.47,7.32,3.03,3.94,3.76,6.93,5.72,2.31,6.76,6.43,6.45,5.98,2.6,4.495263158,4.279,4.73555556
trinityContig3281||sp|B0JZ89.1|,Nontoxin,Nontoxin,37.74,0,74.13,0,0,0,14.79,0,0,0,0,2.07,0,0,0,0,101.73,0,26.51,13.52473684,24.011,1.87333333
trinityContig32816||sp|E1C762.2|,Nontoxin,Nontoxin,17.16,15.41,21.65,6.18,23.54,1.8,6.32,6.4,9.58,6.82,10.81,11.88,2.69,0,2.85,7.39,19.56,2.56,4.97,9.345789474,11.197,7.28888889
trinityContig32858||sp|Q4V8I4.1|,Nontoxin,Nontoxin,28.9,11.65,31.82,25.41,26.46,13.53,13.92,30.49,18.7,27.04,22.88,23.88,22.33,7.45,14.97,11.31,37.56,24.34,16.01,21.50789474,25.068,17.5522222
trinityContig3286||sp|B0K025.1|,Nontoxin,Nontoxin,45.51,96.02,52.55,68.21,80.02,35.75,92.24,44.3,73.79,74.45,60.03,66.5,74.89,54.23,115.58,75.29,79.85,75.51,60.76,69.76210526,71.291,68.0633333
trinityContig32864||sp|Q9JMG2.1|,Nontoxin,Nontoxin,10.59,30.38,21.59,47.46,11.41,6.66,12.31,11.39,18.24,5.13,27.21,13.55,13.26,9.2,17.66,4.21,12.34,6.61,9.89,15.21526316,17.802,12.3411111
trinityContig32865||sp|Q8VE10.1|,Nontoxin,Nontoxin,7.4,2.45,9.97,8.53,5,2.66,7.11,6.46,4.68,6.51,7.3,5.31,6.91,0.56,5.91,2.08,6.28,6.05,3.15,5.490526316,6.65,4.20222222
trinityContig32883||sp|O95861.1|,Nontoxin,Nontoxin,26.49,10.69,24.39,20.9,18.21,18.52,11.52,32.77,29.74,21.47,14.89,17.34,11.98,7.32,12.59,17.72,19.06,24.24,15.04,18.67789474,18.779,18.5655556
trinityContig32903||sp|P51149.1|,Nontoxin,Nontoxin,132.83,96.03,119.93,133.67,105.69,41.21,71.55,108.73,97.71,126.26,138.36,146.3,98.23,13.94,73.89,90.29,129.78,116.24,97.4,102.0021053,114.602,88.0022222
trinityContig32922||sp|Q9D074.2|,Nontoxin,Nontoxin,16.03,14.72,53.98,6.15,15.03,9.53,6.46,14.61,7.86,6.39,40.58,13.1,2.26,2.05,4.05,2.79,30.67,5.98,2.44,13.40421053,17.717,8.61222222
trinityContig32968||sp|Q03958.1|,Nontoxin,Nontoxin,310.04,293.11,258.84,347.18,259.19,436.47,342.63,386.46,359.22,308.24,355.33,325.55,358.69,353.97,424.63,389.5,402.25,746.55,304.1,366.4184211,376.68,355.016667
trinityContig32984||sp|Q9Y5N5.4|,Nontoxin,Nontoxin,15.07,8.41,15.55,19.56,28.62,27.93,13.34,24.1,18.43,23.84,34.5,18.76,10.36,14.72,14.56,10.43,17.33,24.98,11.86,18.54473684,19.239,17.7733333
trinityContig33005||sp|Q8IZP0.4|,Nontoxin,Nontoxin,27.1,27.89,35.23,19.81,32.58,8.1,9.75,42.19,24.93,50.45,37.25,62.9,15.47,2.12,6.71,16.31,34.82,7.59,13.84,25.00210526,23.04,27.1822222
trinityContig33007||sp|Q2KIS3.1|,Nontoxin,Nontoxin,27.66,11.19,26.69,22.99,12.21,7.7,7.55,17.49,7.38,17.18,25.8,12.52,3.53,1.99,2.31,5.77,12.11,9.34,12.75,12.85052632,15.539,9.86333333
trinityContig33010||sp|Q61792.1|,Nontoxin,Nontoxin,40.99,21.24,38.74,37.26,21.27,1.32,9.72,43.34,21.39,38.39,49.38,49.05,11.63,1.45,1.58,14.63,35.02,6.98,14.82,24.11578947,25.767,22.2811111
trinityContig33028||sp|Q9Y3A2.2|,Nontoxin,Nontoxin,144.02,131.65,140.18,119.16,96.44,133.28,137.68,127.09,109.8,125.04,126.25,112.25,147.36,134.69,135.27,87.34,171.98,218.29,88.79,130.8715789,138.774,122.091111
trinityContig33041||sp|O70377.1|,Nontoxin,Nontoxin,156.5,86.22,112.93,71.43,97.94,4.92,45.14,87.41,59.46,81.94,118.41,103.94,56.6,2.62,21.31,36.34,121.46,25.14,63.42,71.21736842,84.514,56.4433333
trinityContig33041||sp|Q5RBM1.1|,Nontoxin,Nontoxin,141.45,92.22,55.37,58.9,76.68,25.22,24.69,112.18,58.52,106.84,91.67,38.3,98.1,19.47,37.91,71.58,86.59,59.57,68.36,69.66421053,77.46,61.0022222
trinityContig33047||sp|Q2HJA9.1|,Nontoxin,Nontoxin,119.83,60.02,91.73,98.05,47.53,67.81,35.57,72.72,46.6,31.9,113.59,51.72,47.42,33.82,27.89,51.02,85.57,46.75,39.92,61.55052632,71.828,50.1311111
trinityContig33049||sp|Q4QQW8.2|,Nontoxin,Nontoxin,32.88,6.28,16.24,12.82,15.61,6.66,8.3,12.6,6.04,20.51,25.41,19.18,5.9,0,2.67,8.51,26.13,3.22,6.24,12.37894737,14.712,9.78666667
trinityContig33052||sp|Q5RFK0.3|,Nontoxin,Nontoxin,99.85,59.82,93.41,71.64,63.82,91.2,126.63,74.41,72.12,50.24,101.79,55.97,63.73,84.45,106.56,48.14,87.01,82.29,55.33,78.33736842,82.543,73.6644444
trinityContig33058||sp|B1H2T2.1|,Nontoxin,Nontoxin,34.66,18.25,27.51,14.06,13.69,3.96,18.87,21.5,13.31,28.68,19.17,34.36,9.28,1.94,4.76,9.38,23.25,5.76,11.15,16.50210526,16.329,16.6944444
trinityContig33083||sp|P11833.1|,Nontoxin,Nontoxin,253.36,356.19,238.83,872.98,183.53,621.94,311.49,109.27,197.77,103.48,138.29,367.14,130.16,118.38,221.38,204.66,234.52,268.26,72.75,263.3884211,261.406,265.591111
trinityContig3309||sp|P09525.4|,Nontoxin,Nontoxin,131.11,115.57,72.48,155.63,6.37,16.19,14.74,4.34,0,3.6,69.4,10.88,56.55,22.34,22.19,35.19,65.82,124.73,5.96,49.11,71.024,24.7611111
trinityContig33103||sp|P54116.3|,Nontoxin,Nontoxin,97.54,30.06,102.74,13.95,42.36,7.59,13.46,33.86,15.58,69.23,35.85,48.89,19.77,0.91,10.85,15.06,44.16,18.33,16.36,33.50263158,40.191,26.0711111
trinityContig33103||sp|Q2NKU9.1|,Nontoxin,Nontoxin,24.13,27.2,4.16,10.61,6.91,5.92,3.4,5.17,9.03,4.65,24.68,4.21,2.72,0,0.72,4.56,12.39,1.29,0.78,8.027894737,8.839,7.12666667
trinityContig33103||sp|Q5R7P4.1|,Nontoxin,Nontoxin,27.86,52.14,24.56,17.1,43.04,40.45,56.85,72.2,61.22,59.37,28.08,65.67,28.91,38.74,24.38,40.3,25.63,25.58,24.21,39.80473684,26.935,54.1044444
trinityContig33108||sp|P31483.3|,Nontoxin,Nontoxin,75.04,51.21,56.98,55.7,46.03,24.84,31.03,55.16,30.78,51.81,64.21,58.2,27.47,8,12.04,32.74,58.9,40.52,32.35,42.79,46.924,38.1966667
trinityContig3311||sp|Q5RC21.1|,Nontoxin,Nontoxin,10.81,19.3,6.69,16.49,14.2,3,15.28,12.05,15.73,15.39,11.48,13.57,9.21,0.88,13.63,8.79,8.12,8.87,8.5,11.15736842,10.8,11.5544444
trinityContig33110||sp|P47875.2|,Nontoxin,Nontoxin,218.8,130.79,202.11,159.68,143.78,28.32,177.54,163.77,156.47,137.26,188.14,186.51,106.96,13.83,51.99,114.69,218.18,70.68,89.23,134.67,144.955,123.242222
trinityContig33127||sp|Q5EAC6.1|,Nontoxin,Nontoxin,79.53,82.87,24.74,60.81,88.13,59.66,60.55,0,0.39,95.32,132.84,45.37,68.82,25.27,52.6,19.27,38.81,165.06,27.76,59.35789474,73.91,43.1888889
trinityContig33128||sp|O43852.2|,Nontoxin,Nontoxin,2.22,0,18.42,4.14,7.02,0.42,169.63,40.86,108.71,170.28,29.06,35.2,14.08,5.79,34.78,0,16.55,0,8.98,35.06,13.525,58.9877778
trinityContig33130||sp|Q5ZLH4.1|,Nontoxin,Nontoxin,42.49,6.49,61.57,17.53,11.97,0,7.59,43.88,13.83,23.77,40.44,34.96,23.91,1.48,5.6,14.31,56.4,17.54,15.85,23.13736842,29.33,16.2566667
trinityContig33133||sp|Q60437.1|,Nontoxin,Nontoxin,48.32,24.25,46.51,32.07,39.52,0.6,7.13,38.04,12.41,48.32,72.58,52.14,8.79,1.11,1.81,12.49,39.54,1.11,18.3,26.58105263,30.855,21.8322222
trinityContig3314||sp|Q9CQE8.1|,Nontoxin,Nontoxin,298.17,98.71,244.21,225.37,409.92,251.61,204.92,274.16,325.61,286.42,510.38,210.44,348.13,151.79,148.32,404.47,264.04,497.5,161.89,279.7926316,310.793,245.347778
trinityContig33140||sp|Q5REY0.1|,Nontoxin,Nontoxin,140.67,71.79,172.96,123,103.42,100.44,51.46,137.57,100.15,99.45,113.87,99.04,95.61,62.94,67.97,85.24,168.18,134.11,91.27,106.2705263,121.106,89.7866667
trinityContig33144||sp|Q9CR20.1|,Nontoxin,Nontoxin,353.51,294.17,384.53,427.13,195.52,387.47,346.27,235.62,241.58,282.72,289.31,247.02,382.7,370.96,523.01,222.68,440.34,539.12,394.26,345.1536842,392.943,292.054444
trinityContig33145||sp|O88712.2|,Nontoxin,Nontoxin,113.26,46.01,117.27,71.74,70.73,16.99,40.32,56.35,27.54,72.33,104.06,67.47,25.75,3.5,12.52,18.06,77.14,21.19,33.29,52.39578947,64.695,38.73
trinityContig33146||sp|Q9D650.1|,Nontoxin,Nontoxin,0,70.09,158.62,112.51,114.07,151.87,116.11,116.71,61.56,184.99,113.01,122.35,17.19,36.63,116.99,67.15,0.44,24.54,113.7,89.39631579,77.107,103.051111
trinityContig33150||sp|F1R013.2|,Nontoxin,Nontoxin,96.35,38.38,67.81,36.71,45.28,19.22,18.83,37.25,25.56,44.2,68.73,50.75,29.03,5.05,13.18,19.66,42.33,15.45,26.52,36.85736842,44.139,28.7666667
trinityContig3316||sp|Q9UJU6.1|,Nontoxin,Nontoxin,45.1,36.19,40.77,14.52,33.54,3.48,13.27,36.59,24.38,49.92,85.55,34.05,27.94,2.07,10.87,15.13,19.22,13.91,37.28,28.62,32.87,23.8977778
trinityContig33164||sp|Q96EY4.2|,Nontoxin,Nontoxin,1.68,12.17,10.25,3.1,8.07,2.37,3.77,2.01,2.51,4.85,7.38,6.06,4.28,0,4.51,4.53,5.89,5.03,1.68,4.744210526,5.187,4.25222222
trinityContig3317||sp|Q9UJU6.1|,Nontoxin,Nontoxin,80.04,0,57.64,49.65,62.04,10.13,18.22,23.48,23.7,35.09,45.37,61.53,19.17,0,3.67,17.66,70.56,7.8,11.98,31.45947368,40.792,21.09
trinityContig3318||sp|P12902.2|,Nontoxin,Nontoxin,233.22,209.82,186.62,353.84,279.18,179.71,345.14,168.09,300.33,215.33,232.92,287.83,175.29,226.15,181.41,260.53,274.61,359.38,124.56,241.7873684,240.103,243.658889
trinityContig33188||sp|Q9WTK3.3|,Nontoxin,Nontoxin,64.3,45.09,101.47,42.17,48.31,50.45,36.75,47.31,30.22,56.09,80.93,54.25,28.07,10.3,21.16,29.2,50.92,28.33,28.75,44.95105263,49.441,39.9622222
trinityContig33199||sp|A1A5Y5.1|,Nontoxin,Nontoxin,54.61,28.65,39.18,23.77,26.94,3.6,16.18,34.8,25.07,50.78,56.19,41.51,25.14,1.23,10.51,10.58,34.21,12.69,30.49,27.69105263,31.373,23.6
trinityContig33210||sp|Q6NRF4.1|,Nontoxin,Nontoxin,13.35,4.33,17.4,11.9,10.63,1.34,7.85,9.94,6.25,8.7,13.93,14.03,4.61,0.33,3.49,2.44,18.86,6.14,9.26,8.672631579,10.957,6.13444444
trinityContig3322||sp|P0DP23.1|,Nontoxin,Nontoxin,200.38,17.06,0,21.26,15.27,0,13.49,1.39,3.04,8.41,32.85,0,40.6,94.14,72.13,0,0,78.97,0,31.52578947,46.146,15.2811111
trinityContig33225||sp|Q5EBL8.2|,Nontoxin,Nontoxin,14.87,28.86,26.64,30.97,25.43,9.78,8.8,25.74,16.76,25.53,18.05,23.63,16.74,4.39,7.98,14.93,22.16,16.87,12.43,18.45052632,19.214,17.6022222
trinityContig3323||sp|P0DP23.1|,Nontoxin,Nontoxin,80.12,59.44,108.51,104.99,93.04,64.35,50.31,80.96,40.08,69.59,95.19,72.32,52.58,20.86,41.34,41.07,108.06,48.05,53.17,67.58052632,78.505,55.4422222
trinityContig33264||sp|P14314.2|,Nontoxin,Nontoxin,67.49,60.15,80.14,63.44,57.59,26.88,36.68,70.06,51.36,63.1,90.37,59.98,46.71,12.18,39.95,40.22,73.33,45.4,54.55,54.71473684,61.897,46.7344444
trinityContig33266||sp|P25787.2|,Nontoxin,Nontoxin,55.72,199.11,56.8,104.4,76.74,163.26,157.4,155.14,116.89,131.81,60.24,169.01,99.99,164.72,96.98,140.73,88.77,209.36,78.65,122.4063158,92.765,155.341111
trinityContig33280||sp|P53365.1|,Nontoxin,Nontoxin,82.53,67.8,101.58,62.21,48.12,34.95,20.27,55.3,31.61,41.44,74.67,58.52,30.9,7.58,21.63,26.46,89.45,35.96,37.54,48.86947368,58.459,38.2144444
trinityContig33288||sp|Q5R6W5.1|,Nontoxin,Nontoxin,19.12,22.16,23.75,21.52,23.99,7.23,28.55,19.7,20.22,22.37,17.31,24.39,15.25,4.55,22.63,18.32,22.39,25.49,15.05,19.68368421,20.65,18.61
trinityContig33291||sp|Q9H3H5.2|,Nontoxin,Nontoxin,19.6,21.34,55.47,34.54,28.58,39.99,21.43,30,15.87,19.15,34.12,23.3,19.23,15.13,26.39,18.72,48.73,17.57,11.43,26.34684211,29.566,22.77
trinityContig33299||sp|Q5ZJG3.1|,Nontoxin,Nontoxin,173.05,79.81,154.73,158.88,169.33,113.5,188.01,158.19,202.66,175.45,336.7,191.44,169.4,142.75,100.07,180.28,128.51,304.06,110.76,170.3989474,180.549,159.121111
trinityContig33327||sp|Q9BXI6.1|,Nontoxin,Nontoxin,97.05,53.59,135,48.96,60.87,9.14,52.54,70.45,35.1,67.64,57.34,63.9,31.26,2.75,22.81,30.58,93.55,9.28,31.85,51.24526316,58.797,42.8544444
trinityContig33339||sp|Q3SZB7.3|,Nontoxin,Nontoxin,288.71,202.94,218.48,270.25,280.36,224.47,263.07,282.51,323.58,392.98,374.86,177.85,306.42,235.27,275.22,221,275.7,340.58,270.18,274.97,290.076,258.185556
trinityContig33353||sp|Q9BUN8.1|,Nontoxin,Nontoxin,27.82,13.69,19.51,22.16,32.15,4.96,17.06,24.79,25.18,30.3,41.59,32.11,21.33,5.73,26.68,17.65,24.53,23.63,18.85,22.61684211,25.825,19.0522222
trinityContig33355||sp|O75841.5|,Nontoxin,Nontoxin,10.47,8.74,2.26,7.6,5.8,5.09,2.34,1.44,4.4,2.32,1.22,0,0.77,1.99,0.41,2.78,2.79,1.08,0.4,3.257894737,3.28,3.23333333
trinityContig33364||sp|Q568J8.1|,Nontoxin,Nontoxin,28.32,0,0,16.55,5.07,2.26,2.15,223.58,77.71,1.35,0,0,0,54.83,94.07,1.57,46.46,16.8,24.88,31.34736842,23.215,40.3833333
trinityContig33365||sp|Q5ZJJ2.1|,Nontoxin,Nontoxin,21.26,5.74,33.02,14.66,9.56,5.96,9.65,14.71,3.42,10.46,10.77,15.16,6.27,1.5,5.04,8.64,33.55,3.47,5.7,11.50210526,14.33,8.36
trinityContig33369||sp|O95563.1|,Nontoxin,Nontoxin,13.72,11.39,33.63,13.38,12.72,23.22,27.59,21.07,20.01,21.15,20.37,12.47,19.72,20.77,40.85,23.23,25.74,26.79,20.02,21.46526316,22.694,20.1
trinityContig33381||sp|P51903.2|,Nontoxin,Nontoxin,3.8,0,17.7,0,1.68,1.08,3.2,33.63,18.5,0,1.26,26.96,2.9,0,0,0,38.26,1.03,10.83,8.464736842,7.746,9.26333333
trinityContig33386||sp|Q5NVI3.1|,Nontoxin,Nontoxin,70.72,64.54,65.07,77.84,47.56,41.66,44.95,67.77,46.8,59.64,88.6,69.42,59.64,32,23.71,46.48,72.91,106.86,46.6,59.61947368,65.951,52.5844444
trinityContig33387||sp|Q6DGW9.1|,Nontoxin,Nontoxin,65.4,36.34,67.92,73.58,65.34,54.56,47.62,89.79,53.16,63.76,101.15,69.39,58.53,34.67,38.53,60.82,50.04,118.62,73.57,64.35736842,71.268,56.6788889
trinityContig33419||sp|Q5ZL72.1|,Nontoxin,Nontoxin,41.05,31.86,32.92,52.49,42.4,36.16,91.53,47.69,60.28,48,62.76,51.21,41.69,20.61,32.49,42.28,42.4,71.54,25.44,46.04210526,44.518,47.7355556
trinityContig33419||sp|Q9R1T3.2|,Nontoxin,Nontoxin,48.48,51.27,52.81,62.31,71.49,82.67,44.29,42.71,41.76,40.23,96.93,34.32,56.34,40.54,22.12,45.73,84.67,101.77,30.24,55.29894737,62.716,47.0577778
trinityContig33431||sp|Q6NVS2.1|,Nontoxin,Nontoxin,31.96,44.28,26.39,38.4,49.25,29.16,30.99,47.59,53.12,49.28,50.29,50.05,56.17,30.95,37.85,28.94,31.74,64.24,58.08,42.56473684,44.437,40.4844444
trinityContig33431||sp|Q91447.1|,Nontoxin,Nontoxin,38.82,42.75,85.96,43.83,46.46,9.31,28.25,50.31,33.4,39.06,67.37,49.04,26.29,1.22,12.93,24.27,71.25,5.46,23.99,36.84052632,42.236,30.8455556
